ticker,company_name,sector,industry,exchange,quoteType,price_rows,price_min_date,price_max_date,coverage_pct,starts_in_2019,ends_in_2023,full_coverage,news_count,news_min_date,news_max_date
UGI,UGI Corporation,Utilities,Utilities - Regulated Gas,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,731,2019-01-08 00:00:00,2023-12-13 00:00:00
ARR,"ARMOUR Residential REIT, Inc.",Real Estate,REIT - Mortgage,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,731,2019-01-03 00:00:00,2023-12-16 00:00:00
CRS,Carpenter Technology Corporation,Industrials,Metal Fabrication,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,731,2019-01-24 00:00:00,2023-11-29 00:00:00
CHD,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,729,2019-01-03 00:00:00,2023-12-13 00:00:00
CRL,"Charles River Laboratories International, Inc.",Healthcare,Diagnostics & Research,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,728,2019-01-02 00:00:00,2023-12-16 00:00:00
FLS,Flowserve Corporation,Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,725,2019-01-02 00:00:00,2023-12-16 04:00:00
EWG,iShares MSCI Germany ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,725,2019-01-01 00:00:00,2023-11-16 00:00:00
NAVI,Navient Corporation,Financial Services,Credit Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,724,2019-01-03 00:00:00,2023-12-15 00:00:00
MOO,VanEck Agribusiness ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,723,2019-01-02 00:00:00,2023-11-24 00:00:00
OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,722,2019-01-03 00:00:00,2023-12-15 00:00:00
ENS,EnerSys,Industrials,Electrical Equipment & Parts,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,721,2019-01-03 00:00:00,2023-12-12 00:00:00
FOSL,"Fossil Group, Inc.",Consumer Cyclical,Footwear & Accessories,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,720,2019-01-02 00:00:00,2023-12-12 00:00:00
DOX,Amdocs Limited,Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,718,2019-01-16 00:00:00,2023-12-13 00:00:00
ACOR,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,718,2019-01-01 00:00:00,2023-10-05 00:00:00
GCO,Genesco Inc.,Consumer Cyclical,Apparel Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,717,2019-01-09 00:00:00,2023-12-15 00:00:00
HEAR,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,716,2019-01-10 00:00:00,2023-12-15 00:00:00
CBT,Cabot Corporation,Basic Materials,Specialty Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,713,2019-01-11 00:00:00,2023-12-16 21:00:00
BRC,Brady Corporation,Industrials,Security & Protection Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,713,2019-01-02 00:00:00,2023-12-16 00:00:00
EWBC,"East West Bancorp, Inc.",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,710,2019-01-09 00:00:00,2023-12-14 00:00:00
TWO,Two Harbors Investment Corp.,Real Estate,REIT - Mortgage,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,710,2019-01-02 00:00:00,2023-12-15 00:00:00
NVRO,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,709,2019-01-07 00:00:00,2023-12-07 00:00:00
VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,704,2019-01-04 00:00:00,2023-12-08 00:00:00
NEPT,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,703,2019-01-03 00:00:00,2023-11-20 00:00:00
EVR,Evercore Inc.,Financial Services,Capital Markets,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,702,2019-01-07 00:00:00,2023-12-13 00:00:00
EUO,ProShares UltraShort Euro,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,702,2019-04-30 00:00:00,2022-08-19 00:00:00
YY,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,702,2019-01-02 00:00:00,2023-12-05 00:00:00
AOS,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,701,2019-01-01 00:00:00,2023-12-16 22:00:00
CUZ,Cousins Properties Incorporated,Real Estate,REIT - Office,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,700,2019-01-02 00:00:00,2023-12-16 18:00:00
CRK,"Comstock Resources, Inc.",Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,699,2019-01-07 00:00:00,2023-12-11 00:00:00
ASB,Associated Banc-Corp,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,699,2019-01-07 00:00:00,2023-12-14 00:00:00
ARCB,ArcBest Corporation,Industrials,Trucking,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,698,2019-01-02 00:00:00,2023-12-01 00:00:00
BERY,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,696,2019-01-02 00:00:00,2023-11-28 00:00:00
GBX,"The Greenbrier Companies, Inc.",Industrials,Railroads,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,695,2019-01-03 00:00:00,2023-12-16 00:00:00
FN,Fabrinet,Technology,Electronic Components,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,694,2019-01-03 00:00:00,2023-12-14 00:00:00
WERN,"Werner Enterprises, Inc.",Industrials,Trucking,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,692,2019-01-02 00:00:00,2023-12-15 00:00:00
AGQ,ProShares Ultra Silver,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,689,2019-01-02 00:00:00,2023-08-29 00:00:00
AJG,Arthur J. Gallagher & Co.,Financial Services,Insurance Brokers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,687,2019-01-04 00:00:00,2023-12-16 00:00:00
CHE,Chemed Corporation,Healthcare,Medical Care Facilities,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,684,2019-01-04 00:00:00,2023-12-12 00:00:00
MSM,"MSC Industrial Direct Co., Inc.",Industrials,Industrial Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,683,2019-01-03 00:00:00,2023-12-15 00:00:00
FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,679,2019-01-02 00:00:00,2023-12-13 00:00:00
CSGP,"CoStar Group, Inc.",Real Estate,Real Estate Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,679,2019-01-08 00:00:00,2023-12-13 00:00:00
EEFT,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,677,2019-01-03 00:00:00,2023-12-01 00:00:00
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,676,2019-01-07 00:00:00,2023-12-11 00:00:00
TRN,"Trinity Industries, Inc.",Industrials,Railroads,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,676,2019-01-07 00:00:00,2023-12-13 00:00:00
FAB,First Trust Multi Cap Value AlphaDEX Fund,,,NGM,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,675,2019-01-07 00:00:00,2023-12-14 00:00:00
HTGC,"Hercules Capital, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,675,2019-01-03 00:00:00,2023-12-12 00:00:00
BLNK,Blink Charging Co.,Industrials,Engineering & Construction,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,674,2019-01-22 00:00:00,2023-12-13 00:00:00
NAT,Nordic American Tankers Limited,Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,673,2019-01-07 00:00:00,2023-11-29 00:00:00
RUN,Sunrun Inc.,Technology,Solar,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,671,2019-01-07 00:00:00,2023-12-16 20:00:00
AEL,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,669,2019-01-03 00:00:00,2023-12-13 00:00:00
NYMT,,,,,,1257,2019-01-02,2023-12-28,96.4,True,True,True,667,2019-01-01 00:00:00,2023-12-06 00:00:00
GDOT,Green Dot Corporation,Financial Services,Credit Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,667,2019-01-03 00:00:00,2023-12-16 00:00:00
WCC,"WESCO International, Inc.",Industrials,Industrial Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,666,2019-01-14 00:00:00,2023-12-14 00:00:00
CPA,"Copa Holdings, S.A.",Industrials,Airlines,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,665,2019-01-09 00:00:00,2023-12-16 00:00:00
PKB,Invesco Building & Construction ETF,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,664,2019-01-02 00:00:00,2023-12-13 00:00:00
WAT,Waters Corporation,Healthcare,Diagnostics & Research,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,664,2019-01-02 00:00:00,2023-12-13 00:00:00
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,663,2019-01-03 00:00:00,2023-12-16 18:00:00
RIG,Transocean Ltd.,Energy,Oil & Gas Drilling,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,661,2019-01-08 00:00:00,2023-12-12 00:00:00
FCN,"FTI Consulting, Inc.",Industrials,Consulting Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,661,2019-01-10 00:00:00,2023-12-14 00:00:00
CPT,Camden Property Trust,Real Estate,REIT - Residential,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,660,2019-01-03 00:00:00,2023-12-12 00:00:00
ASUR,"Asure Software, Inc.",Technology,Software - Application,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,657,2019-01-07 00:00:00,2023-11-24 00:00:00
LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,NGM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,657,2019-01-17 00:00:00,2023-12-16 00:00:00
BRX,Brixmor Property Group Inc.,Real Estate,REIT - Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,653,2019-01-02 00:00:00,2023-12-15 00:00:00
PFF,iShares Preferred and Income Securities ETF,,,NGM,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,653,2019-01-02 00:00:00,2023-11-29 00:00:00
EPV,ProShares UltraShort FTSE Europe,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,653,2019-01-06 00:00:00,2022-07-18 00:00:00
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,651,2019-01-03 00:00:00,2023-12-14 00:00:00
GFF,Griffon Corporation,Industrials,Building Products & Equipment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,650,2019-01-23 00:00:00,2023-12-13 00:00:00
ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,649,2019-01-03 00:00:00,2023-12-16 10:00:00
FGEN,"FibroGen, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,648,2019-01-07 00:00:00,2023-12-14 00:00:00
WSO,"Watsco, Inc.",Industrials,Industrial Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,648,2019-01-02 00:00:00,2023-12-13 00:00:00
PTCT,"PTC Therapeutics, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,646,2019-01-03 00:00:00,2023-12-16 13:00:00
BECN,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,643,2019-01-02 00:00:00,2023-12-16 20:00:00
ASH,Ashland Inc.,Basic Materials,Specialty Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,642,2019-01-04 00:00:00,2023-12-14 00:00:00
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,642,2019-01-18 00:00:00,2023-12-11 00:00:00
VDE,Vanguard Energy Index Fund ETF Shares,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,642,2019-01-02 00:00:00,2023-12-16 23:00:00
NOBL,ProShares S&P 500 Dividend Aristocrats ETF,,,BTS,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,642,2019-01-02 00:00:00,2023-12-16 00:00:00
ESNT,Essent Group Ltd.,Financial Services,Insurance - Specialty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,641,2019-01-02 00:00:00,2023-12-16 00:00:00
ABG,"Asbury Automotive Group, Inc.",Consumer Cyclical,Auto & Truck Dealerships,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,641,2019-01-07 00:00:00,2023-12-16 00:00:00
PRGS,Progress Software Corporation,Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,640,2019-01-09 00:00:00,2023-12-16 21:00:00
DY,"Dycom Industries, Inc.",Industrials,Engineering & Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,640,2019-01-31 00:00:00,2023-12-12 00:00:00
CANF,Can-Fite BioPharma Ltd.,Healthcare,Biotechnology,ASE,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,640,2019-01-10 00:00:00,2023-12-16 00:00:00
ENSG,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,639,2019-01-03 00:00:00,2023-12-16 04:00:00
ADT,ADT Inc.,Industrials,Security & Protection Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,639,2019-01-02 00:00:00,2023-12-12 00:00:00
CGNX,Cognex Corporation,Technology,Scientific & Technical Instruments,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,637,2019-01-04 00:00:00,2023-12-15 00:00:00
LYV,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,637,2019-01-09 00:00:00,2023-12-16 18:00:00
PNM,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,637,2019-01-09 00:00:00,2023-12-13 00:00:00
JBLU,JetBlue Airways Corporation,Industrials,Airlines,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,634,2019-01-03 00:00:00,2020-06-10 05:36:24
VNOM,"Viper Energy, Inc.",Energy,Oil & Gas Midstream,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,634,2019-01-03 00:00:00,2023-12-08 00:00:00
CRAI,"CRA International, Inc.",Industrials,Consulting Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,632,2019-01-17 00:00:00,2023-12-05 00:00:00
WBS,Webster Financial Corporation,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,632,2019-01-03 00:00:00,2023-12-15 00:00:00
CBSH,"Commerce Bancshares, Inc.",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,631,2019-01-09 00:00:00,2023-12-12 00:00:00
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,630,2019-01-08 00:00:00,2020-06-10 06:36:58
AWI,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,627,2019-01-04 00:00:00,2023-12-14 00:00:00
NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,627,2019-01-07 00:00:00,2023-12-11 00:00:00
B,Barrick Mining Corporation,Basic Materials,Gold,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,626,2019-01-03 00:00:00,2023-12-08 00:00:00
BPTH,"Bio-Path Holdings, Inc.",Healthcare,Biotechnology,PNK,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,626,2019-01-04 00:00:00,2023-03-30 00:00:00
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,624,2019-01-09 00:00:00,2023-12-14 00:00:00
BBD,Banco Bradesco S.A.,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,624,2019-01-02 00:00:00,2023-12-11 00:00:00
BZH,"Beazer Homes USA, Inc.",Consumer Cyclical,Residential Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,623,2019-01-02 00:00:00,2023-12-16 23:00:00
OCGN,"Ocugen, Inc.",Healthcare,Biotechnology,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,621,2019-01-28 00:00:00,2023-11-09 00:00:00
YCS,ProShares UltraShort Yen,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,621,2019-01-01 00:00:00,2022-06-07 00:00:00
TDC,Teradata Corporation,Technology,Software - Infrastructure,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,621,2019-01-07 00:00:00,2023-12-15 00:00:00
EVER,"EverQuote, Inc.",Communication Services,Internet Content & Information,NGM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,620,2019-01-02 00:00:00,2023-12-13 00:00:00
GIL,Gildan Activewear Inc.,Consumer Cyclical,Apparel Manufacturing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,618,2019-01-23 00:00:00,2023-12-16 20:00:00
CWT,California Water Service Group,Utilities,Utilities - Regulated Water,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,618,2019-01-02 00:00:00,2023-12-12 00:00:00
RDN,Radian Group Inc.,Financial Services,Insurance - Specialty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,617,2019-01-03 00:00:00,2023-12-14 00:00:00
BBW,"Build-A-Bear Workshop, Inc.",Consumer Cyclical,Specialty Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,616,2019-01-02 00:00:00,2023-11-30 00:00:00
VCR,Vanguard Consumer Discretionary Index Fund ETF Shares,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,615,2019-01-02 00:00:00,2023-12-11 00:00:00
TREE,"LendingTree, Inc.",Financial Services,Financial Conglomerates,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,614,2019-01-09 00:00:00,2023-12-06 00:00:00
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,613,2019-01-10 00:00:00,2023-12-16 10:00:00
KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,611,2019-01-09 00:00:00,2023-12-05 00:00:00
TYL,"Tyler Technologies, Inc.",Technology,Software - Application,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,611,2019-01-02 00:00:00,2023-12-07 00:00:00
CCK,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,610,2019-01-07 00:00:00,2023-12-11 00:00:00
INFN,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,610,2019-01-08 00:00:00,2023-11-09 00:00:00
PFSI,"PennyMac Financial Services, Inc.",Financial Services,Mortgage Finance,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,610,2019-02-07 00:00:00,2023-12-06 00:00:00
EGHT,"8x8, Inc.",Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,609,2019-01-03 00:00:00,2023-12-16 15:00:00
LPLA,LPL Financial Holdings Inc.,Financial Services,Capital Markets,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,609,2019-01-03 00:00:00,2023-12-15 00:00:00
MTD,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,607,2019-01-02 00:00:00,2023-12-16 06:00:00
NNVC,"NanoViricides, Inc.",Healthcare,Biotechnology,ASE,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,606,2019-01-02 00:00:00,2023-04-18 00:00:00
TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,605,2019-01-04 00:00:00,2023-12-14 00:00:00
GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,603,2019-01-03 00:00:00,2023-12-12 00:00:00
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,602,2019-01-03 00:00:00,2023-12-16 00:00:00
MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,601,2019-01-08 00:00:00,2023-12-12 00:00:00
PBYI,"Puma Biotechnology, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,601,2019-01-03 00:00:00,2023-12-16 02:00:00
WKHS,Workhorse Group Inc.,Consumer Cyclical,Auto Manufacturers,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,601,2019-01-23 00:00:00,2023-11-20 00:00:00
CCRN,"Cross Country Healthcare, Inc.",Healthcare,Medical Care Facilities,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,600,2019-01-16 00:00:00,2023-12-06 00:00:00
HTHT,H World Group Limited,Consumer Cyclical,Lodging,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,600,2019-01-15 00:00:00,2023-12-16 12:00:00
ERF,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,599,2019-01-03 00:00:00,2023-12-05 00:00:00
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,599,2019-01-02 00:00:00,2023-12-16 05:00:00
DUST,Direxion Daily Gold Miners Index Bear 2X Shares,,,PCX,ETF,1257,2019-01-02,2023-12-28,96.4,True,True,True,599,2019-01-03 00:00:00,2023-12-11 00:00:00
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,598,2019-01-02 00:00:00,2023-12-08 00:00:00
PRFT,,,,,NONE,1257,2019-01-02,2023-12-28,96.4,True,True,True,598,2019-01-25 00:00:00,2023-12-16 19:00:00
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,597,2019-07-05 00:00:00,2023-12-16 00:00:00
PCRX,"Pacira BioSciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,597,2019-01-03 00:00:00,2023-11-13 00:00:00
CONN,"Conn's, Inc.",Consumer Cyclical,Specialty Retail,NGM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,597,2019-01-16 00:00:00,2023-12-16 22:00:00
QLYS,"Qualys, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,596,2019-01-04 00:00:00,2023-12-14 00:00:00
GOGO,Gogo Inc.,Communication Services,Telecom Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,595,2019-01-04 00:00:00,2023-11-20 00:00:00
TLYS,"Tilly's, Inc.",Consumer Cyclical,Apparel Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,595,2019-01-10 00:00:00,2023-11-30 00:00:00
ADTN,"ADTRAN Holdings, Inc.",Technology,Communication Equipment,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,593,2019-01-08 00:00:00,2023-12-06 00:00:00
EXAS,Exact Sciences Corporation,Healthcare,Diagnostics & Research,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,592,2019-01-02 00:00:00,2023-12-14 00:00:00
JACK,Jack in the Box Inc.,Consumer Cyclical,Restaurants,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,592,2019-01-04 00:00:00,2020-06-10 12:06:30
COR,"Cencora, Inc.",Healthcare,Medical Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,592,2019-01-02 00:00:00,2023-12-16 14:00:00
GERN,Geron Corporation,Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,590,2019-01-10 00:00:00,2023-12-12 00:00:00
EXP,Eagle Materials Inc.,Basic Materials,Building Materials,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,589,2019-01-03 00:00:00,2023-12-16 06:00:00
TME,Tencent Music Entertainment Group,Communication Services,Internet Content & Information,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,588,2019-01-06 00:00:00,2023-12-12 00:00:00
DAR,Darling Ingredients Inc.,Consumer Defensive,Packaged Foods,NYQ,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,586,2019-01-11 00:00:00,2023-11-24 00:00:00
EXC,Exelon Corporation,Utilities,Utilities - Regulated Electric,NMS,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,586,2019-01-04 00:00:00,2023-12-16 00:00:00
GEVO,"Gevo, Inc.",Basic Materials,Specialty Chemicals,NCM,EQUITY,1257,2019-01-02,2023-12-28,96.4,True,True,True,586,2019-01-17 00:00:00,2023-12-12 00:00:00
