ticker,company_name,sector,industry,exchange,quoteType,price_rows,price_min_date,price_max_date,coverage_pct,starts_in_2019,ends_in_2023,full_coverage,news_count,news_min_date,news_max_date
BTAI,"BioXcel Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,124,2019-08-06,2023-11-26
ALCO,"Alico, Inc.",Consumer Defensive,Farm Products,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,124,2019-01-15,2023-12-15
KALU,Kaiser Aluminum Corporation,Basic Materials,Aluminum,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,123,2019-01-12,2023-10-26
CASI,"CASI Pharmaceuticals, Inc.",Healthcare,Biotechnology,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,123,2019-02-13,2023-11-14
UTF,"Cohen & Steers Infrastructure Fund, Inc",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,123,2019-01-07,2023-12-01
CASS,"Cass Information Systems, Inc.",Industrials,Specialty Business Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,123,2019-01-03,2023-12-14
FTAI,FTAI Aviation Ltd.,Industrials,Rental & Leasing Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,123,2019-02-20,2023-11-30
OPRA,Opera Limited,Communication Services,Internet Content & Information,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,123,2019-01-09,2023-12-13
XHR,"Xenia Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,122,2019-01-14,2023-12-05
CMPR,Cimpress plc,Industrials,Specialty Business Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,121,2019-01-02,2023-12-07
TRNS,"Transcat, Inc.",Industrials,Specialty Business Services,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,121,2019-01-07,2023-10-30
FAX,Abrdn Asia-Pacific Income Fund Inc,Financial Services,Asset Management,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,121,2019-01-02,2023-07-28
DMRC,Digimarc Corporation,Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,121,2019-01-04,2023-09-14
HBCP,"Home Bancorp, Inc.",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,120,2019-01-23,2023-12-12
PHUN,"Phunware, Inc.",Technology,Software - Application,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,120,2019-03-11,2023-09-22
GILT,Gilat Satellite Networks Ltd.,Technology,Communication Equipment,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,120,2019-01-31,2023-12-11
PKOH,Park-Ohio Holdings Corp.,Industrials,Specialty Industrial Machinery,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,120,2019-01-24,2023-08-02
PMO,Putnam Municipal Opportunities Trust,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,120,2019-01-09,2023-05-23
NEO,"NeoGenomics, Inc.",Healthcare,Diagnostics & Research,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,120,2019-01-03,2023-05-05
OR,OR Royalties Inc.,Basic Materials,Gold,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-18,2023-09-26
HBIO,"Harvard Bioscience, Inc.",Healthcare,Medical Instruments & Supplies,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-24,2023-08-08
DXPE,"DXP Enterprises, Inc.",Industrials,Industrial Distribution,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-02,2023-11-30
FENG,Phoenix New Media Limited,Communication Services,Internet Content & Information,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-22,2023-05-19
MPB,"Mid Penn Bancorp, Inc.",Financial Services,Banks - Regional,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-28,2023-12-13
AQST,"Aquestive Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-10-28,2023-12-13
KRP,"Kimbell Royalty Partners, LP",Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-28,2023-12-14
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2020-06-05,2023-12-16
MSBI,"Midland States Bancorp, Inc.",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-22,2023-12-12
MSC,Studio City International Holdings Limited,Consumer Cyclical,Resorts & Casinos,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-01,2023-12-14
FRBA,First Bank,Financial Services,Banks - Regional,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,119,2019-01-02,2023-12-13
GSBD,"Goldman Sachs BDC, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,118,2019-02-21,2023-12-12
MUX,McEwen Inc.,Basic Materials,Other Precious Metals & Mining,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,118,2019-02-21,2023-12-04
WIA,Western Asset Inflation-Linked Income Fund,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,118,2019-01-11,2023-12-08
PBT,Permian Basin Royalty Trust,Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,118,2019-01-02,2023-12-13
ASYS,"Amtech Systems, Inc.",Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,118,2019-01-04,2023-12-16
FLL,"Full House Resorts, Inc.",Consumer Cyclical,Resorts & Casinos,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,117,2019-01-04,2023-10-12
CSGS,"CSG Systems International, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,117,2019-01-30,2023-12-12
HSTM,"HealthStream, Inc.",Healthcare,Health Information Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-10,2023-12-13
NMFC,New Mountain Finance Corporation,Financial Services,Asset Management,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-04,2023-12-14
UAN,"CVR Partners, LP",Basic Materials,Agricultural Inputs,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-07,2023-12-12
PGC,Peapack-Gladstone Financial Corporation,Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-14,2023-10-24
KRNT,Kornit Digital Ltd.,Industrials,Specialty Industrial Machinery,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-02-05,2023-11-10
RYAM,Rayonier Advanced Materials Inc.,Basic Materials,Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-20,2023-10-23
JAKK,"JAKKS Pacific, Inc.",Consumer Cyclical,Leisure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-04,2020-05-13
XNET,Xunlei Limited,Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-02,2023-11-14
URG,Ur-Energy Inc.,Energy,Uranium,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-14,2023-11-29
DRH,DiamondRock Hospitality Company,Real Estate,REIT - Hotel & Motel,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,116,2019-01-02,2023-11-08
RPAY,Repay Holdings Corporation,Technology,Software - Infrastructure,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,115,2020-01-19,2023-12-05
EQX,Equinox Gold Corp.,Basic Materials,Gold,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,115,2019-12-26,2023-12-12
DLTH,Duluth Holdings Inc.,Consumer Cyclical,Apparel Retail,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,115,2019-01-22,2023-11-30
EARN,Ellington Credit Company,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,115,2019-02-11,2023-12-07
NIU,Niu Technologies,Consumer Cyclical,Auto Manufacturers,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,115,2019-03-18,2023-11-27
QRHC,Quest Resource Holding Corporation,Industrials,Waste Management,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,115,2019-01-17,2023-11-25
DGICA,Donegal Group Inc.,Financial Services,Insurance - Property & Casualty,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,114,2019-01-30,2023-08-30
CYD,China Yuchai International Limited,Consumer Cyclical,Auto Manufacturers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,114,2019-02-07,2023-08-10
GF,"The New Germany Fund, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,114,2019-01-04,2023-11-28
UTG,Reaves Utility Income Fund,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,114,2019-06-17,2023-12-11
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,114,2019-01-22,2023-12-13
DAKT,"Daktronics, Inc.",Technology,Electronic Components,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,114,2019-02-19,2023-12-06
NTCT,"NetScout Systems, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,113,2019-01-18,2023-12-03
NC,"NACCO Industries, Inc.",Energy,Thermal Coal,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,113,2019-01-02,2023-10-02
JYNT,The Joint Corp.,Healthcare,Medical Care Facilities,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,113,2019-01-18,2020-05-15
ETON,"Eton Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,113,2019-02-21,2023-12-11
RVT,"Royce Small-Cap Trust, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,113,2019-01-02,2023-12-06
GRVY,"Gravity Co., Ltd.",Communication Services,Electronic Gaming & Multimedia,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,113,2019-01-08,2023-11-04
RAND,Rand Capital Corporation,Financial Services,Asset Management,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,113,2019-01-25,2023-12-07
TSE,Trinseo PLC,Basic Materials,Specialty Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,112,2019-01-07,2023-10-27
RCMT,"RCM Technologies, Inc.",Industrials,Conglomerates,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,112,2019-03-06,2023-12-15
CUTR,"Cutera, Inc.",,,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,112,2019-01-08,2023-10-26
RQI,"Cohen & Steers Quality Income Realty Fund, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,112,2019-01-14,2023-12-08
NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,111,2019-01-30,2023-12-15
GLDD,Great Lakes Dredge & Dock Corporation,Industrials,Engineering & Construction,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,111,2019-01-02,2023-12-05
UNTY,"Unity Bancorp, Inc.",Financial Services,Banks - Regional,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,110,2019-01-23,2023-12-04
BHB,Bar Harbor Bankshares,Financial Services,Banks - Regional,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,110,2019-01-22,2023-12-13
GNE,Genie Energy Ltd.,Utilities,Utilities - Regulated Electric,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,110,2019-01-04,2023-12-07
EVGN,Evogene Ltd.,Healthcare,Biotechnology,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,110,2019-02-26,2023-12-05
CRT,Cross Timbers Royalty Trust,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,110,2019-01-03,2023-11-01
GDV,The Gabelli Dividend & Income Trust,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,110,2019-01-14,2023-12-01
OCSL,Oaktree Specialty Lending Corporation,Financial Services,Asset Management,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,109,2019-01-31,2023-11-21
LEO,"BNY Mellon Strategic Municipals, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,109,2019-01-03,2023-06-01
RCON,"Recon Technology, Ltd.",Energy,Oil & Gas Equipment & Services,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,109,2019-01-21,2023-07-03
NAK,Northern Dynasty Minerals Ltd.,Basic Materials,Other Industrial Metals & Mining,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,109,2019-01-04,2022-03-09
FMN,Federated Hermes Premier Municipal Income Fund,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,109,2019-01-09,2023-05-11
LIQT,"LiqTech International, Inc.",Industrials,Pollution & Treatment Controls,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,109,2019-01-02,2023-05-26
EBMT,"Eagle Bancorp Montana, Inc.",Financial Services,Banks - Regional,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,108,2019-01-29,2023-10-24
TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,108,2019-01-08,2023-12-11
PRK,Park National Corporation,Financial Services,Banks - Regional,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,108,2019-01-21,2023-12-14
PEO,"Adams Natural Resources Fund, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,108,2019-01-02,2023-11-24
EBF,"Ennis, Inc.",Industrials,Business Equipment & Supplies,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,108,2019-01-02,2023-10-13
DMLP,"Dorchester Minerals, L.P.",Energy,Oil & Gas E&P,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,107,2019-01-03,2023-12-12
OOMA,"Ooma, Inc.",Technology,Software - Application,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,107,2019-03-05,2023-12-08
NEXA,Nexa Resources S.A.,Basic Materials,Other Industrial Metals & Mining,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,107,2019-01-10,2023-10-30
PHI,PLDT Inc.,Communication Services,Telecom Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,107,2019-01-04,2023-12-16
CENTA,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,107,2019-01-14,2023-11-21
BBDC,"Barings BDC, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,107,2019-01-15,2023-12-13
PDM,"Piedmont Realty Trust, Inc.",Real Estate,REIT - Office,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,107,2019-01-25,2023-10-30
UFPT,"UFP Technologies, Inc.",Healthcare,Medical Devices,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,106,2019-01-08,2023-11-27
TCX,Tucows Inc.,Technology,Software - Infrastructure,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,106,2019-01-24,2023-02-07
DSGX,The Descartes Systems Group Inc.,Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,106,2019-01-24,2023-12-05
ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,106,2019-02-04,2023-10-13
TMP,Tompkins Financial Corporation,Financial Services,Banks - Regional,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,105,2019-01-25,2023-12-14
TOUR,Tuniu Corporation,Consumer Cyclical,Travel Services,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,105,2019-01-14,2022-12-27
FLXS,"Flexsteel Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,105,2019-02-04,2023-10-25
ORGO,Organogenesis Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,105,2019-11-22,2023-12-15
EFOI,"Energy Focus, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,105,2019-02-21,2023-08-09
PRPH,"ProPhase Labs, Inc.",Healthcare,Diagnostics & Research,PNK,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,104,2019-01-08,2023-11-06
VICR,Vicor Corporation,Technology,Electronic Components,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,104,2019-01-11,2023-11-28
AGX,"Argan, Inc.",Industrials,Engineering & Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,104,2019-02-05,2023-11-15
BKT,"BlackRock Income Trust, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,104,2019-07-25,2023-12-16
JOUT,Johnson Outdoors Inc.,Consumer Cyclical,Leisure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,104,2019-01-08,2020-05-29
AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,103,2019-01-17,2023-12-03
ACTG,Acacia Research Corporation,Industrials,Business Equipment & Supplies,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,103,2019-03-13,2023-03-03
MSB,Mesabi Trust,Basic Materials,Steel,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2019-01-08,2023-10-26
LTRX,"Lantronix, Inc.",Technology,Communication Equipment,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2019-01-04,2023-11-09
NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2019-02-12,2023-12-05
QCRH,"QCR Holdings, Inc.",Financial Services,Banks - Regional,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2019-01-17,2023-12-15
ANIK,"Anika Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2019-02-14,2023-12-11
RAMP,"LiveRamp Holdings, Inc.",Technology,Software - Infrastructure,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2021-07-12,2023-12-05
ASTC,Astrotech Corporation,Technology,Scientific & Technical Instruments,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2019-01-02,2023-06-27
CBFV,"CB Financial Services, Inc.",Financial Services,Banks - Regional,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2019-01-31,2023-12-12
CFBK,CF Bankshares Inc.,Financial Services,Banks - Regional,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,102,2019-02-19,2023-09-06
DFIN,"Donnelley Financial Solutions, Inc.",Technology,Software - Application,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,101,2019-01-08,2023-12-05
EML,The Eastern Company,Industrials,Tools & Accessories,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,101,2019-02-06,2023-11-16
EVN,Eaton Vance Municipal Income Trust,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,101,2019-02-24,2023-12-16
EMD,Western Asset Emerging Markets Debt Fund Inc.,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,101,2019-01-01,2023-07-28
OPRX,OptimizeRx Corporation,Healthcare,Health Information Services,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,101,2019-03-14,2023-12-11
POWL,"Powell Industries, Inc.",Industrials,Electrical Equipment & Parts,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,100,2019-01-04,2023-12-08
PED,PEDEVCO Corp.,Energy,Oil & Gas E&P,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,100,2019-01-14,2023-10-26
AMPE,"Ampio Pharmaceuticals, Inc.",Healthcare,Biotechnology,PNK,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,100,2019-01-29,2023-08-31
FSP,Franklin Street Properties Corp.,Real Estate,REIT - Office,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,100,2019-01-02,2023-11-27
EYPT,"EyePoint, Inc.",Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,100,2019-01-30,2023-12-14
SPI,"SPI Energy Co., Ltd.",,,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,99,2019-01-15,2023-08-09
USEG,U.S. Energy Corp.,Energy,Oil & Gas E&P,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,99,2019-01-23,2023-11-27
OGEN,"Oragenics, Inc.",Healthcare,Biotechnology,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,98,2019-01-28,2023-10-05
KOD,Kodiak Sciences Inc.,Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,98,2019-03-01,2023-12-14
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",Healthcare,Biotechnology,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,98,2019-01-07,2023-12-16
BLBD,Blue Bird Corporation,Industrials,Farm & Heavy Construction Machinery,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,98,2019-05-10,2023-12-15
ANAB,"AnaptysBio, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,98,2019-03-06,2023-12-07
UMH,"UMH Properties, Inc.",Real Estate,REIT - Residential,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,98,2019-02-12,2023-12-14
HTBI,"HomeTrust Bancshares, Inc.",,,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,98,2019-01-29,2023-12-13
AMTB,Amerant Bancorp Inc.,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,98,2019-10-29,2023-11-02
JRVR,"James River Group Holdings, Inc.",Financial Services,Insurance - Specialty,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2019-01-09,2020-05-15
REVG,"REV Group, Inc.",Industrials,Farm & Heavy Construction Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2021-12-15,2023-12-14
PCQ,PIMCO California Municipal Income Fund,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2019-01-10,2023-09-08
LYTS,LSI Industries Inc.,Technology,Electronic Components,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2019-01-23,2023-11-07
FWONK,Formula One Group,Communication Services,Entertainment,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2019-01-04,2023-08-04
PTGX,"Protagonist Therapeutics, Inc.",Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2019-05-15,2023-12-16
LVS,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2020-04-06,2020-06-11
PGEN,"Precigen, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2019-01-21,2023-09-05
ACIU,AC Immune SA,Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2019-01-07,2023-12-13
BFK,BlackRock Municipal Income Trust,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,97,2019-01-03,2023-06-05
CMLS,Cumulus Media Inc.,Communication Services,Broadcasting,OQB,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,96,2019-03-27,2023-11-29
NRO,Neuberger Berman Income Funds - Neuberger Real Estate Securities Income Fund Inc.,Financial Services,Asset Management,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,96,2019-01-11,2023-06-14
CRMD,CorMedix Inc.,Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,96,2019-01-04,2023-11-27
ADX,"Adams Diversified Equity Fund, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,96,2019-01-03,2023-11-28
SPCB,SuperCom Ltd.,Industrials,Security & Protection Services,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,96,2019-01-23,2023-01-24
PCB,PCB Bancorp,Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,96,2019-02-26,2023-12-16
CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Residential Construction,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,96,2019-01-28,2023-12-15
CPIX,Cumberland Pharmaceuticals Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,95,2019-01-03,2021-12-02
UHAL,U-Haul Holding Company,Industrials,Rental & Leasing Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,95,2019-01-18,2023-12-11
